"","year","site","transect","plantID","h_apical","h_apical.next","stem_width","aliveJune","surv","fec.flower","N_pods","per.leaves.dam","herb_avg","seedling","munched","log_herb_avg"
"242","2013","BLD1","43","4331",81,97.3,8.5,1,1,1,2,5.55555555555556,0.0651604488895417,0,1,-1.80083786006081
"243","2013","BLD1","43","4332",97.5,143.5,13.7,1,1,1,10,0,0,0,0,-2.30258509299405
"244","2013","BLD1","43","4334",42.1,60.3,5,1,1,0,0,0,0,0,0,-2.30258509299405
"245","2013","BLD1","43","4335",61.7,103,7,NA,1,0,0,13.3333333333333,0.164162978843877,0,1,-1.33118902220871
"246","2013","BLD1","43","4335",61.7,103,7,NA,1,0,0,8.33333333333333,0.0994230225339571,0,1,-1.61232696907236
"247","2013","BLD1","43","4335",61.7,103,7,NA,1,0,0,13.3333333333333,0.164162978843877,0,1,-1.33118902220871
"248","2013","BLD1","43","4335",61.7,103,7,NA,1,0,0,8.33333333333333,0.0994230225339571,0,1,-1.61232696907236
"249","2013","BLD1","43","4336",85,113,9.5,1,1,1,7,8.33333333333333,0.0994230225339571,0,1,-1.61232696907236
"250","2013","BLD1","43","4337",72,126.8,11.8,1,1,0,3,0,0,0,0,-2.30258509299405
"251","2013","BLD1","43","4338",90.8,125.4,11.5,1,1,1,4,4.54545454545455,0.0529870579899805,0,1,-1.87740194946827
"252","2013","BLD1","43","4339",89.5,117.3,9.7,1,1,1,6,0,0,0,0,-2.30258509299405
"253","2013","BLD1","43","4340",82,117.4,10.6,1,1,1,4,0,0,0,0,-2.30258509299405
"254","2013","BLD1","43","4341",68.7,94.5,8,1,1,0,0,5.55555555555556,0.0651604488895417,0,1,-1.80083786006081
"255","2013","BLD1","43","4342",54,79.8,4.5,1,1,0,0,7.14285714285714,0.0845956937982129,0,1,-1.68958728438908
"256","2013","BLD1","43","4343",50.5,62.6,6.7,1,1,0,0,0,0,0,0,-2.30258509299405
"257","2013","BLD1","43","4344",56.5,74.2,9.2,1,1,0,0,0,0,0,0,-2.30258509299405
"258","2013","BLD1","43","4346",55,74.3,7,1,1,0,0,5.55555555555556,0.0651604488895417,0,1,-1.80083786006081
"259","2013","BLD1","43","4347",88.5,114.9,14.6,1,1,1,4,4.16666666666667,0.0484603350208625,0,1,-1.90743746065469
"260","2013","BLD1","43","4348",72.5,120.7,7.6,1,1,1,3,0,0,0,0,-2.30258509299405
"261","2013","BLD1","43","4349",93.5,136.8,10.7,1,1,1,4,23.8095238095238,0.314196438641008,0,1,-0.881414928220323
"262","2013","BLD1","43","4350",68.5,94.6,9.5,1,1,1,1,11.7647058823529,0.143411172210745,0,1,-1.41300319886278
"263","2013","BLD1","43","4351",69,96.3,8.2,1,1,1,2,0,0,0,0,-2.30258509299405
"264","2013","BLD1","43","4352",66.5,97.2,7.9,1,1,0,0,21.4285714285714,0.2782364339425,0,1,-0.972235792277402
"265","2013","BLD1","43","4353",51,74.4,6,1,1,0,0,7.69230769230769,0.0914120013270095,0,1,-1.65332709907109
"266","2013","BLD1","43","4354",96,140.4,13.5,NA,1,1,8,0,0,0,0,-2.30258509299405
"267","2013","BLD1","43","4354",96,140.4,13.5,NA,1,1,8,0,0,0,0,-2.30258509299405
"268","2013","BLD1","43","4354",96,140.4,13.5,NA,1,1,8,0,0,0,0,-2.30258509299405
"269","2013","BLD1","43","4354",96,140.4,13.5,NA,1,1,8,0,0,0,0,-2.30258509299405
"270","2013","BLD1","43","4355",91.3,115.4,10.2,1,1,1,2,15,0.186672839931921,0,1,-1.24941364398832
"271","2013","BLD1","43","4356",92.2,118.7,9.1,1,1,1,4,0,0,0,0,-2.30258509299405
"272","2013","BLD1","43","4359",92,138.9,12.6,NA,1,1,7,4.16666666666667,0.0484603350208625,0,1,-1.90743746065469
"273","2013","BLD1","43","4359",92,138.9,12.6,NA,1,1,7,0,0,0,0,-2.30258509299405
"274","2013","BLD1","43","4359",92,138.9,12.6,NA,1,1,7,4.16666666666667,0.0484603350208625,0,1,-1.90743746065469
"275","2013","BLD1","43","4359",92,138.9,12.6,NA,1,1,7,0,0,0,0,-2.30258509299405
"276","2013","BLD1","43","4360",67.5,77.3,7.7,1,1,0,0,0,0,0,0,-2.30258509299405
"277","2013","BLD1","43","4361",82.5,108.8,11.2,1,1,1,4,10,0.120552625294354,0,1,-1.51161894910437
"278","2013","BLD1","43","4362",93.4,121.8,11.2,1,1,1,5,29.1666666666667,0.399561039612862,0,1,-0.694025486932364
"279","2013","BLD1","43","4363",80.2,98.7,9.8,1,1,0,1,20,0.257209432825209,0,1,-1.02943302264311
"280","2013","BLD1","43","4364",75.6,106.6,7.9,1,1,1,4,0,0,0,0,-2.30258509299405
"281","2013","BLD1","43","4365",82.6,113.5,11.3,1,1,1,3,5,0.0584466075527783,0,1,-1.84233760328092
"282","2013","BLD1","43","4399",36.4,NA,2.6,1,0,0,NA,58.3333333333333,1.00838034305345,1,1,0.102899799325292
"283","2013","BLD1","42","4203",NA,50,NA,NA,1,NA,0,NA,NA,NA,NA,NA
"284","2013","BLD1","43","4345",NA,55.3,NA,NA,1,NA,0,NA,NA,NA,NA,NA
"285","2013","BLD1","43","4357",NA,112.2,NA,NA,1,NA,4,NA,NA,NA,NA,NA
"286","2013","BLD1","43","4358",NA,116.4,NA,NA,1,NA,4,NA,NA,NA,NA,NA
"287","2013","BLD1","42","4223",NA,135.5,NA,NA,1,NA,3,NA,NA,NA,NA,NA
"288","2013","BLD2","44","4400",59.5,65.1,6.7,1,1,0,0,23.0769230769231,0.303007445761937,0,1,-0.908800241370058
"289","2013","BLD2","44","4401",98.7,111,11,1,1,1,0,13.0434782608696,0.160297107803622,0,1,-1.34593157805517
"290","2013","BLD2","44","4402",72,72.8,8.6,1,1,0,0,0,0,0,0,-2.30258509299405
"291","2013","BLD2","44","4403",67,88.5,10.1,1,1,0,0,10.5263157894737,0.127317051304885,0,1,-1.48140953419777
"292","2013","BLD2","44","4404",66.4,69.8,9.5,1,1,0,0,12.5,0.153087020797318,0,1,-1.3740218936732
"293","2013","BLD2","44","4405",79,93.9,10.4,1,1,1,0,50,0.804160939538949,0,1,-0.100747903972064
"294","2013","BLD2","44","4406",72,73.9,9.1,1,1,0,0,5,0.0584466075527783,0,1,-1.84233760328092
"295","2013","BLD2","44","4407",52,73.3,7,1,1,0,0,14.2857142857143,0.176966645200943,0,1,-1.28385819448223
"296","2013","BLD2","44","4408",97,113.9,12.6,1,1,0,0,3.33333333333333,0.0385740957171696,0,1,-1.97635010928176
"297","2013","BLD2","44","4409",106,121.7,21.6,1,1,1,1,15,0.186672839931921,0,1,-1.24941364398832
"298","2013","BLD2","44","4410",111.7,124,17,1,1,1,1,22.7272727272727,0.297706563558879,0,1,-0.922040823110665
"299","2013","BLD2","44","4411",89.6,94.9,9.1,1,1,1,0,5.88235294117647,0.0691310370342401,0,1,-1.77708149743431
"300","2013","BLD2","44","4412",76,78.4,8.5,1,1,1,0,0,0,0,0,-2.30258509299405
"301","2013","BLD2","44","4413",77.5,92.6,11.6,1,1,0,0,10.5263157894737,0.127317051304885,0,1,-1.48140953419777
"302","2013","BLD2","44","4414",98.5,108.8,13.7,1,1,1,1,10.5263157894737,0.127317051304885,0,1,-1.48140953419777
"303","2013","BLD2","44","4415",108.9,104.5,13.4,1,1,1,2,27.7777777777778,0.376810730369634,0,1,-0.74063565851436
"304","2013","BLD2","44","4416",69.2,75.3,7.1,1,1,0,0,0,0,0,0,-2.30258509299405
"305","2013","BLD2","44","4417",97.4,100.7,11.3,1,1,1,1,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"306","2013","BLD2","44","4419",115.3,125.1,13.3,1,1,1,3,15.3846153846154,0.191936466642749,0,1,-1.2312190803784
"307","2013","BLD2","44","4420",75.7,78.6,7.2,1,1,0,0,10.5263157894737,0.127317051304885,0,1,-1.48140953419777
"308","2013","BLD2","44","4422",114,126.8,12.5,1,1,1,1,10.5263157894737,0.127317051304885,0,1,-1.48140953419777
"309","2013","BLD2","44","4423",77.1,74.7,7.6,1,1,0,0,45.4545454545455,0.704313549798973,0,1,-0.217766098516301
"310","2013","BLD2","45","4500",65,98.7,NA,1,1,1,2,32.258064516129,0.451849307255498,NA,1,-0.594480264077073
"311","2013","BLD2","45","4501",72,74.1,11,1,1,1,1,0,0,0,0,-2.30258509299405
"312","2013","BLD2","45","4502",65,74.6,8,1,1,1,0,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"313","2013","BLD2","45","4503",36.1,42.4,4.5,1,1,0,0,30,0.413428335313681,0,1,-0.666644820572804
"314","2013","BLD2","45","4504",39.5,58.6,5.1,1,1,0,0,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"315","2013","BLD2","45","4505",30.5,53.3,6.1,1,1,0,0,37.5,0.546100274410043,0,1,-0.436800563700505
"316","2013","BLD2","45","4506",28,NA,3.1,1,0,0,NA,66.6666666666667,1.24562916230624,0,1,0.296861682345822
"317","2013","BLD2","45","4507",74,76,15,1,1,1,0,6.66666666666667,0.0787253874551912,0,1,-1.72190479944688
"318","2013","BLD2","45","4508",63.2,68.1,9.4,1,1,1,0,35,0.500234915624401,0,1,-0.510434174351643
"319","2013","BLD2","45","4509",75.2,86.7,10.1,1,1,1,0,5.55555555555556,0.0651604488895417,0,1,-1.80083786006081
"320","2013","BLD2","45","4510",56,77.5,10,1,1,0,0,13.3333333333333,0.164162978843877,0,1,-1.33118902220871
"321","2013","BLD2","45","4511",71.5,107.3,12.2,1,1,1,1,9.52380952380952,0.114470731430218,0,1,-1.53958200013302
"322","2013","BLD2","45","4512",66,86.1,9,1,1,0,0,0,0,0,0,-2.30258509299405
"323","2013","BLD2","45","4513",40.7,48.1,3.5,1,1,0,0,14.2857142857143,0.176966645200943,0,1,-1.28385819448223
"324","2013","BLD2","45","4514",56.5,70.2,6.9,1,1,0,0,0,0,0,0,-2.30258509299405
"325","2013","BLD2","45","4515",64,70.2,9.2,1,1,0,0,0,0,0,0,-2.30258509299405
"326","2013","BLD2","45","4516",42,52.1,8.2,1,1,0,0,5.88235294117647,0.0691310370342401,0,1,-1.77708149743431
"327","2013","BLD2","45","4517",63.1,81.9,8.9,1,1,0,0,14.2857142857143,0.176966645200943,0,1,-1.28385819448223
"328","2013","BLD2","45","4518",34.1,43.8,3,1,1,0,0,0,0,1,0,-2.30258509299405
"329","2013","BLD2","45","4519",66.5,93.2,9.9,1,1,0,0,8.69565217391304,0.103979205578175,0,1,-1.5897372237738
"330","2013","BLD2","45","4520",36,NA,3.5,1,0,0,NA,10,0.120552625294354,0,1,-1.51161894910437
"331","2013","BLD2","45","4521",25.5,NA,2.1,1,0,0,NA,0,0,1,0,-2.30258509299405
"332","2013","BLD2","45","4522",46.1,48.4,4.7,1,1,0,0,0,0,0,0,-2.30258509299405
"333","2013","BLD2","47","4600",62.5,73.5,9.5,1,1,1,0,37.5,0.546100274410043,0,1,-0.436800563700505
"334","2013","BLD2","47","4601",77.5,83.5,11,1,1,1,1,28.5714285714286,0.389756082409344,0,1,-0.713847802817877
"335","2013","BLD2","47","4602",74.7,96.1,12.7,1,1,1,1,26.0869565217391,0.349708563413546,0,1,-0.799155542883899
"336","2013","BLD2","47","4603",85,106.6,12.1,1,1,1,2,11.1111111111111,0.134885733987723,0,1,-1.44865612144029
"337","2013","BLD2","47","4604",85,114,10.2,1,1,1,1,50,0.804160939538949,0,1,-0.100747903972064
"338","2013","BLD2","47","4605",88,111,10.2,1,1,1,0,40.9090909090909,0.61151317401896,0,1,-0.340361345785333
"339","2013","BLD2","47","4606",90.5,110.1,12.8,1,1,1,0,17.3913043478261,0.219829991911918,0,1,-1.13996569964034
"340","2013","BLD2","47","4607",85.9,108.1,12.3,1,1,1,2,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"341","2013","BLD2","47","4608",88.7,105.7,11.4,1,1,1,1,30,0.413428335313681,0,1,-0.666644820572804
"342","2013","BLD2","47","4609",49.2,NA,4.5,1,0,0,NA,25,0.332620167518919,0,1,-0.837895147227312
"343","2013","BLD2","47","4610",83.1,92.8,10.5,1,1,1,0,20,0.257209432825209,0,1,-1.02943302264311
"344","2013","BLD2","47","4611",37.2,NA,3.4,1,0,0,NA,50,0.804160939538949,0,1,-0.100747903972064
"345","2013","BLD2","47","4612",85.3,116.8,12,1,1,1,1,15,0.186672839931921,0,1,-1.24941364398832
"346","2013","BLD2","47","4613",82,98.8,9.4,1,1,1,0,23.5294117647059,0.309905052235553,0,1,-0.891829726015838
"347","2013","BLD2","47","4614",86.5,NA,9.4,1,0,1,NA,21.7391304347826,0.282861243869218,0,1,-0.960082642991214
"348","2013","BLD2","47","4615",85.6,101.2,11.3,1,1,1,0,4.54545454545455,0.0529870579899805,0,1,-1.87740194946827
"349","2013","BLD2","47","4616",90.8,105.8,14.2,1,1,1,0,17.3913043478261,0.219829991911918,0,1,-1.13996569964034
"350","2013","BLD2","47","4617",86,93.7,12.5,1,1,1,1,45,0.694729110110858,0,1,-0.229753964392472
"351","2013","BLD2","47","4618",85.5,96.5,11.5,1,1,1,1,35.2941176470588,0.505542292241271,0,1,-0.501630871621771
"352","2013","BLD2","47","4619",74,NA,9.5,1,0,1,NA,29.4117647058824,0.403622556102348,0,1,-0.685928188096253
"353","2013","BLD2","46","4700",47.2,66.7,6.2,1,1,0,0,6.25,0.0736169252637208,0,1,-1.75090398574953
"354","2013","BLD2","46","4701",36.7,65.8,5.2,1,1,0,0,25,0.332620167518919,0,1,-0.837895147227312
"355","2013","BLD2","46","4702",28.5,NA,3.2,1,0,0,NA,0,0,0,0,-2.30258509299405
"356","2013","BLD2","46","4703",8.2,NA,2.6,1,0,0,NA,0,0,1,0,-2.30258509299405
"357","2013","BLD2","46","4704",56.5,95.4,12.3,1,1,0,0,5,0.0584466075527783,0,1,-1.84233760328092
"358","2013","BLD2","46","4705",75,142.5,12.8,1,1,0,3,20.8333333333333,0.269426144552556,0,1,-0.995804437997183
"359","2013","BLD2","48","4800",53,NA,4.9,1,0,0,NA,42.8571428571429,0.650470450036414,0,1,-0.287055002386098
"360","2013","BLD2","48","4801",85,105.5,15,1,1,1,0,31.25,0.434542246114622,0,1,-0.626344513072372
"361","2013","BLD2","48","4802",78.6,84.8,12.3,1,1,1,0,52.3809523809524,0.859549337150758,0,1,-0.0412915452098889
"362","2013","BLD2","48","4803",47,NA,3.9,1,0,0,NA,11.1111111111111,0.134885733987723,0,1,-1.44865612144029
"363","2013","BLD2","48","4804",84,106.6,12.7,1,1,1,0,18.75,0.239137251603628,0,1,-1.08135038155313
"364","2013","BLD2","48","4806",70.2,75.1,12.2,1,1,1,1,7.69230769230769,0.0914120013270095,0,1,-1.65332709907109
"365","2013","BLD2","48","4807",102,127,18.4,1,1,1,2,31.25,0.434542246114622,0,1,-0.626344513072372
"366","2013","BLD2","48","4808",101,119.5,14.3,1,1,1,2,22.2222222222222,0.290094103733866,0,1,-0.941367277339289
"367","2013","BLD2","48","4809",82,91.5,15.5,1,1,1,1,14.2857142857143,0.176966645200943,0,1,-1.28385819448223
"368","2013","BLD2","48","4810",85.5,106.2,12.2,1,1,1,0,42.8571428571429,0.650470450036414,0,1,-0.287055002386098
"369","2013","BLD2","48","4811",65,NA,13.6,1,0,1,NA,44.4444444444444,0.683109250927094,0,1,-0.244483064082028
"370","2013","BLD2","48","4812",93,132.3,14.8,1,1,1,2,22.2222222222222,0.290094103733866,0,1,-0.941367277339289
"371","2013","BLD2","48","4813",80,89.1,9.1,1,1,0,0,53.8461538461538,0.894765919949337,0,1,-0.00524782583298092
"372","2013","BLD2","48","4814",101,114.6,12.2,1,1,1,0,28.5714285714286,0.389756082409344,0,1,-0.713847802817877
"373","2013","BLD2","48","4815",103,145,12.6,1,1,1,0,17.6470588235294,0.223437940326424,0,1,-1.12874802169357
"374","2013","BLD2","48","4816",89,117.6,10,1,1,0,0,12.5,0.153087020797318,0,1,-1.3740218936732
"375","2013","BLD2","48","4817",96,119.3,14.2,1,1,1,0,0,0,0,0,-2.30258509299405
"376","2013","BLD2","45","4500a",NA,58.5,NA,NA,1,NA,0,NA,NA,NA,NA,NA
"377","2013","BLD2","45","4511a",NA,80.6,NA,NA,1,NA,0,NA,NA,NA,NA,NA
"378","2013","YTB","60","3000",76.7,92.1,12.6,1,1,1,0,50,0.804160939538949,0,1,-0.100747903972064
"379","2013","YTB","60","3001",69.5,83.5,13,1,1,0,0,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"380","2013","YTB","60","3002",68.7,84,13.6,1,1,0,0,15.3846153846154,0.191936466642749,0,1,-1.2312190803784
"381","2013","YTB","60","3003",63.2,84.2,7.4,1,1,0,0,0,0,0,0,-2.30258509299405
"382","2013","YTB","60","3004",48.1,77,7,1,1,0,0,7.14285714285714,0.0845956937982129,0,1,-1.68958728438908
"383","2013","YTB","60","3005",54,92.8,7.8,1,1,0,0,0,0,0,0,-2.30258509299405
"384","2013","YTB","60","3006",63.7,72.3,8.9,1,1,0,0,50,0.804160939538949,0,1,-0.100747903972064
"385","2013","YTB","60","3007",56.5,76.7,9.7,1,1,0,0,7.14285714285714,0.0845956937982129,0,1,-1.68958728438908
"386","2013","YTB","60","3008",33.4,NA,3.5,1,0,0,NA,0,0,0,0,-2.30258509299405
"387","2013","YTB","60","3009",47.5,71.7,8,1,1,0,0,75,1.52462541817792,0,1,0.485277277319242
"388","2013","YTB","60","3010",64.5,NA,11.2,1,0,0,NA,13.3333333333333,0.164162978843877,0,1,-1.33118902220871
"389","2013","YTB","60","3011",52.6,NA,7.5,1,0,0,NA,14.2857142857143,0.176966645200943,0,1,-1.28385819448223
"390","2013","YTB","60","3012",62.5,NA,10.7,1,0,0,NA,12.5,0.153087020797318,0,1,-1.3740218936732
"391","2013","YTB","60","3013",72.5,NA,16.4,1,0,0,NA,45,0.694729110110858,0,1,-0.229753964392472
"392","2013","YTB","60","3014",63.5,80,13.6,1,1,0,3,21.7391304347826,0.282861243869218,0,1,-0.960082642991214
"393","2013","YTB","60","3015",47.5,66.3,10.2,1,1,0,0,50,0.804160939538949,0,1,-0.100747903972064
"394","2013","YTB","60","3016",50,56.9,4.5,1,1,0,0,75,1.52462541817792,0,1,0.485277277319242
"395","2013","YTB","60","3017",66,64.2,5.8,1,1,0,0,0,0,0,0,-2.30258509299405
"396","2013","YTB","60","3018",93.3,104.2,13,1,1,1,5,57.1428571428571,0.97735501461891,0,1,0.0745089767439068
"397","2013","YTB","60","3019",61.4,71.6,10.5,1,1,0,0,23.0769230769231,0.303007445761937,0,1,-0.908800241370058
"398","2013","YTB","60","3020",51,97.1,13.2,1,1,0,0,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"399","2013","YTB","60","3021",57.5,86.1,10.8,1,1,0,0,22.7272727272727,0.297706563558879,0,1,-0.922040823110665
"400","2013","YTB","60","3022",50.5,82.3,11,1,1,0,0,18.75,0.239137251603628,0,1,-1.08135038155313
"401","2013","YTB","60","3023",47.6,55.1,6.1,1,1,0,0,14.2857142857143,0.176966645200943,0,1,-1.28385819448223
"402","2013","YTB","60","3024",34.5,NA,2,1,0,0,NA,0,0,1,0,-2.30258509299405
"403","2013","YTB","60","3025",40.5,NA,2.7,1,0,0,NA,0,0,1,0,-2.30258509299405
"404","2013","YTB","60","3027",46.2,56.1,6.5,1,1,0,0,0,0,0,0,-2.30258509299405
"405","2013","YTB","60","3028",36,43.5,4.4,1,1,0,0,0,0,0,0,-2.30258509299405
"406","2013","YTB","60","3029",41.5,48.1,4.8,1,1,0,0,0,0,0,0,-2.30258509299405
"407","2013","YTB","60","3030",40.1,34.6,6.5,1,1,0,0,0,0,0,0,-2.30258509299405
"408","2013","YTB","60","3031",33,34.6,2.5,1,1,0,0,0,0,1,0,-2.30258509299405
"409","2013","YTB","60","3032",40.5,57.2,7.4,1,1,0,0,30.7692307692308,0.426376553523774,0,1,-0.641738441141259
"410","2013","YTB","60","3033",26.5,NA,3.2,1,0,0,NA,20,0.257209432825209,0,1,-1.02943302264311
"411","2013","YTB","60","3034",29.4,36,3.7,1,1,0,0,0,0,0,0,-2.30258509299405
"412","2013","YTB","60","3035",16.5,NA,2.4,1,0,0,NA,0,0,1,0,-2.30258509299405
"413","2013","YTB","60","3036",39.5,49.6,6.3,1,1,0,0,66.6666666666667,1.24562916230624,0,1,0.296861682345822
"414","2013","YTB","60","3037",50.5,96.9,18,1,1,0,4,23.8095238095238,0.314196438641008,0,1,-0.881414928220323
"415","2013","YTB","60","3038",22.7,NA,3,1,0,0,NA,0,0,1,0,-2.30258509299405
"416","2013","YTB","60","3039",22,NA,2.4,1,0,0,NA,0,0,1,0,-2.30258509299405
"417","2013","YTB","60","3040",31.5,34.2,3.7,1,1,0,0,33.3333333333333,0.470592174273355,0,1,-0.561080555205033
"418","2013","YTB","60","3041",55,84.3,11.5,1,1,0,0,21.6216216216216,0.281109034648032,0,1,-0.96466976461861
"419","2013","YTB","60","3042",49.3,66.9,8.6,1,1,0,0,9.09090909090909,0.108973029510275,0,1,-1.56555008074978
"420","2013","YTB","60","3043",53.1,75.6,9.2,1,1,0,0,28.5714285714286,0.389756082409344,0,1,-0.713847802817877
"421","2013","YTB","60","3044",37.5,46,5.7,1,1,0,0,0,0,0,0,-2.30258509299405
"422","2013","YTB","60","3045",40.5,NA,5.9,1,0,0,NA,0,0,0,0,-2.30258509299405
"423","2013","YTB","60","3046",55.8,66.3,7.8,1,1,0,0,41.6666666666667,0.62652237550524,0,1,-0.319485997402392
"424","2013","YTB","60","3047",35.7,NA,3,1,0,0,NA,50,0.804160939538949,1,1,-0.100747903972064
"425","2013","YTB","60","3048",52.5,55,8.3,1,1,0,0,30.7692307692308,0.426376553523774,0,1,-0.641738441141259
"426","2013","YTB","60","3049",51.5,64,9,1,1,0,0,50,0.804160939538949,0,1,-0.100747903972064
"427","2013","YTB","60","3050",52.2,77.6,8.5,1,1,0,0,77.7777777777778,1.62886346003987,0,1,0.547464233102701
"428","2013","YTB","60","3051",60.6,80.7,9.7,1,1,0,0,44.4444444444444,0.683109250927094,0,1,-0.244483064082028
"429","2013","YTB","60","3052",84.5,103.7,12.9,1,1,1,5,44.4444444444444,0.683109250927094,0,1,-0.244483064082028
"430","2013","YTB","60","3053",23.9,50,8.4,1,1,0,0,0,0,0,0,-2.30258509299405
"431","2013","YTB","60","3054",58,NA,10.6,1,0,0,NA,80,1.71690136472549,0,1,0.597132503254543
"432","2013","YTB","60","3055",44.2,NA,6.6,1,0,0,NA,0,0,0,0,-2.30258509299405
"433","2013","YTB","60","3056",62.5,NA,10.2,1,0,0,NA,8.69565217391304,0.103979205578175,0,1,-1.5897372237738
"434","2013","YTB","61","3057",35.3,55.7,4.7,1,1,0,0,0,0,0,0,-2.30258509299405
"435","2013","YTB","61","3058",71,NA,10.5,1,0,0,NA,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"436","2013","YTB","61","3059",37.5,NA,4.1,1,0,0,NA,50,0.804160939538949,0,1,-0.100747903972064
"437","2013","YTB","61","3060",48.2,53,5.4,1,1,0,0,0,0,0,0,-2.30258509299405
"438","2013","YTB","61","3061",48.5,55.2,6.1,1,1,0,0,7.69230769230769,0.0914120013270095,0,1,-1.65332709907109
"439","2013","YTB","61","3062",68,86.3,8.5,1,1,0,0,62.5,1.1223947249887,0,1,0.200811824130151
"440","2013","YTB","61","3063",42.4,58.1,6,1,1,0,0,0,0,0,0,-2.30258509299405
"441","2013","YTB","61","3064",53.5,56.8,4.6,1,1,0,0,44.4444444444444,0.683109250927094,0,1,-0.244483064082028
"442","2013","YTB","61","3065",59.7,61.2,4.9,1,1,0,0,7.69230769230769,0.0914120013270095,0,1,-1.65332709907109
"443","2013","YTB","61","3066",25.5,NA,2.1,1,0,0,NA,0,0,1,0,-2.30258509299405
"444","2013","YTB","61","3067",38.1,NA,2.5,1,0,0,NA,0,0,1,0,-2.30258509299405
"445","2013","YTB","61","3068",19,NA,3.4,1,0,0,NA,0,0,0,0,-2.30258509299405
"446","2013","YTB","61","3069",40.5,NA,3.3,1,0,0,NA,10,0.120552625294354,0,1,-1.51161894910437
"447","2013","YTB","61","3070",62,63.2,6.3,1,1,0,0,14.2857142857143,0.176966645200943,0,1,-1.28385819448223
"448","2013","YTB","61","3071",87,92.5,11,1,1,1,1,44.4444444444444,0.683109250927094,0,1,-0.244483064082028
"449","2013","YTB","61","3072",78.5,80.6,12,1,1,0,0,50,0.804160939538949,0,1,-0.100747903972064
"450","2013","YTB","61","3073",36.5,NA,2.5,1,0,0,NA,0,0,1,0,-2.30258509299405
"451","2013","YTB","61","3074",58,65.4,6.6,1,1,0,0,31.25,0.434542246114622,0,1,-0.626344513072372
"452","2013","YTB","61","3075",31,NA,2.5,1,0,0,NA,0,0,1,0,-2.30258509299405
"453","2013","YTB","61","3076",86,115.2,12.6,1,1,0,0,72.7272727272727,1.44378084154172,0,1,0.434234499521209
"454","2013","YTB","61","3077",57,98.8,10.2,1,1,0,0,21.7391304347826,0.282861243869218,0,1,-0.960082642991214
"455","2013","YTB","61","3078",53,73.6,5.9,1,1,0,0,33.3333333333333,0.470592174273355,0,1,-0.561080555205033
"456","2013","YTB","61","3079",62,75,9.5,1,1,1,0,0,0,0,0,-2.30258509299405
"457","2013","YTB","61","3080",110.5,112.2,10,1,1,1,2,0,0,0,0,-2.30258509299405
"458","2013","YTB","61","3081",54.5,NA,6.4,1,0,0,NA,0,0,0,0,-2.30258509299405
"459","2013","YTB","61","3082",43.5,48.3,4.1,1,1,0,0,11.1111111111111,0.134885733987723,0,1,-1.44865612144029
"460","2013","YTB","61","3083",88,NA,11.7,1,0,1,NA,23.5294117647059,0.309905052235553,0,1,-0.891829726015838
"461","2013","YTB","61","3084",53.5,59.2,5.9,1,1,0,0,0,0,0,0,-2.30258509299405
"462","2013","YTB","61","3085",87,102,11.1,1,1,0,0,12.5,0.153087020797318,0,1,-1.3740218936732
"463","2013","YTB","61","3086",97.3,120.3,13.5,1,1,1,1,25,0.332620167518919,0,1,-0.837895147227312
"464","2013","YTB","61","3087",92.5,111.3,12,1,1,1,0,28.5714285714286,0.389756082409344,0,1,-0.713847802817877
"465","2013","YTB","61","3089",43,48.2,4.2,1,1,1,0,8.33333333333333,0.0994230225339571,0,1,-1.61232696907236
"466","2013","YTB","61","3090",77,86.6,9.8,1,1,1,1,5.88235294117647,0.0691310370342401,0,1,-1.77708149743431
"467","2013","YTB","61","3091",71.5,NA,8.6,1,0,0,NA,46.1538461538462,0.719196535964076,0,1,-0.199431253265311
